Date,Open,Close,High,Low
2014-03-25,1655.689,1655.689,1655.689,1655.689
2014-03-24,1645.968,1645.968,1645.968,1645.968
2014-03-21,1653.384,1653.384,1653.384,1653.384
2014-03-20,1654.318,1654.318,1654.318,1654.318
2014-03-19,1658.049,1658.049,1658.049,1658.049
2014-03-18,1665.493,1665.493,1665.493,1665.493
2014-03-17,1653.936,1653.936,1653.936,1653.936
2014-03-14,1641.134,1641.134,1641.134,1641.134
2014-03-13,1651.678,1651.678,1651.678,1651.678
2014-03-12,1665.554,1665.554,1665.554,1665.554
2014-03-11,1672.193,1672.193,1672.193,1672.193
2014-03-10,1676.525,1676.525,1676.525,1676.525
2014-03-07,1681.174,1681.174,1681.174,1681.174
2014-03-06,1686.106,1686.106,1686.106,1686.106
2014-03-05,1679.065,1679.065,1679.065,1679.065
2014-03-04,1677.853,1677.853,1677.853,1677.853
2014-03-03,1655.418,1655.418,1655.418,1655.418
2014-02-28,1675.4,1675.4,1675.4,1675.4
2014-02-27,1668.399,1668.399,1668.399,1668.399
2014-02-26,1664.845,1664.845,1664.845,1664.845
2014-02-25,1669.409,1669.409,1669.409,1669.409
2014-02-24,1668.31,1668.31,1668.31,1668.31
2014-02-21,1659.85,1659.85,1659.85,1659.85
2014-02-20,1656.015,1656.015,1656.015,1656.015
2014-02-19,1655.044,1655.044,1655.044,1655.044
2014-02-18,1660.544,1660.544,1660.544,1660.544
2014-02-17,1653.554,1653.554,1653.554,1653.554
2014-02-14,1650.117,1650.117,1650.117,1650.117
2014-02-13,1643.195,1643.195,1643.195,1643.195
2014-02-12,1637.705,1637.705,1637.705,1637.705
2014-02-11,1634.467,1634.467,1634.467,1634.467
2014-02-10,1616.78,1616.78,1616.78,1616.78
2014-02-07,1611.778,1611.778,1611.778,1611.778
2014-02-06,1592.686,1592.686,1592.686,1592.686
2014-02-05,1572.366,1572.366,1572.366,1572.366
2014-02-04,1569.927,1569.927,1569.927,1569.927
2014-02-03,1571.919,1571.919,1571.919,1571.919
2014-01-31,1598.456,1598.456,1598.456,1598.456
2014-01-30,1607.46,1607.46,1607.46,1607.46
2014-01-29,1603.669,1603.669,1603.669,1603.669
2014-01-28,1611.355,1611.355,1611.355,1611.355
2014-01-27,1604.923,1604.923,1604.923,1604.923
2014-01-24,1618.36,1618.36,1618.36,1618.36
2014-01-23,1650.453,1650.453,1650.453,1650.453
2014-01-22,1661.741,1661.741,1661.741,1661.741
2014-01-21,1659.491,1659.491,1659.491,1659.491
2014-01-20,1657.109,1657.109,1657.109,1657.109
2014-01-17,1657.317,1657.317,1657.317,1657.317
2014-01-16,1659.336,1659.336,1659.336,1659.336
2014-01-15,1660.002,1660.002,1660.002,1660.002
2014-01-14,1651.734,1651.734,1651.734,1651.734
2014-01-13,1645.414,1645.414,1645.414,1645.414
2014-01-10,1655.105,1655.105,1655.105,1655.105
2014-01-09,1646.369,1646.369,1646.369,1646.369
2014-01-08,1650.166,1650.166,1650.166,1650.166
2014-01-07,1647.654,1647.654,1647.654,1647.654
2014-01-06,1641.162,1641.162,1641.162,1641.162
2014-01-03,1646.054,1646.054,1646.054,1646.054
2014-01-02,1645.218,1645.218,1645.218,1645.218
2014-01-01,1661.095,1661.095,1661.095,1661.095
2013-12-31,1661.069,1661.069,1661.069,1661.069
2013-12-30,1656.147,1656.147,1656.147,1656.147
2013-12-27,1654.157,1654.157,1654.157,1654.157
2013-12-26,1646.276,1646.276,1646.276,1646.276
2013-12-25,1639.73,1639.73,1639.73,1639.73
2013-12-24,1639.652,1639.652,1639.652,1639.652
2013-12-23,1637.277,1637.277,1637.277,1637.277
2013-12-20,1626.657,1626.657,1626.657,1626.657
2013-12-19,1618.384,1618.384,1618.384,1618.384
2013-12-18,1613.751,1613.751,1613.751,1613.751
2013-12-17,1592.788,1592.788,1592.788,1592.788
2013-12-16,1598.215,1598.215,1598.215,1598.215
2013-12-13,1587.695,1587.695,1587.695,1587.695
2013-12-12,1588.71,1588.71,1588.71,1588.71
2013-12-11,1600.116,1600.116,1600.116,1600.116
2013-12-10,1614.229,1614.229,1614.229,1614.229
2013-12-09,1617.603,1617.603,1617.603,1617.603
2013-12-06,1612.607,1612.607,1612.607,1612.607
2013-12-05,1598.882,1598.882,1598.882,1598.882
2013-12-04,1604.738,1604.738,1604.738,1604.738
2013-12-03,1613.313,1613.313,1613.313,1613.313
2013-12-02,1621.336,1621.336,1621.336,1621.336
2013-11-29,1628.424,1628.424,1628.424,1628.424
2013-11-28,1628.882,1628.882,1628.882,1628.882
2013-11-27,1624.818,1624.818,1624.818,1624.818
2013-11-26,1621.907,1621.907,1621.907,1621.907
2013-11-25,1623.696,1623.696,1623.696,1623.696
2013-11-22,1623.151,1623.151,1623.151,1623.151
2013-11-21,1616.342,1616.342,1616.342,1616.342
2013-11-20,1611.338,1611.338,1611.338,1611.338
2013-11-19,1616.436,1616.436,1616.436,1616.436
2013-11-18,1622.823,1622.823,1622.823,1622.823
2013-11-15,1621.496,1621.496,1621.496,1621.496
2013-11-14,1612.859,1612.859,1612.859,1612.859
2013-11-13,1601.56,1601.56,1601.56,1601.56
2013-11-12,1598.551,1598.551,1598.551,1598.551
2013-11-11,1600.843,1600.843,1600.843,1600.843
2013-11-08,1596.279,1596.279,1596.279,1596.279
2013-11-07,1588.468,1588.468,1588.468,1588.468
2013-11-06,1607.718,1607.718,1607.718,1607.718
2013-11-05,1599.427,1599.427,1599.427,1599.427
2013-11-04,1603.815,1603.815,1603.815,1603.815
2013-11-01,1597.855,1597.855,1597.855,1597.855
2013-10-31,1602.86,1602.86,1602.86,1602.86
2013-10-30,1611.857,1611.857,1611.857,1611.857
2013-10-29,1614.334,1614.334,1614.334,1614.334
2013-10-28,1610.224,1610.224,1610.224,1610.224
2013-10-25,1607.962,1607.962,1607.962,1607.962
2013-10-24,1607.92,1607.92,1607.92,1607.92
2013-10-23,1601.642,1601.642,1601.642,1601.642
2013-10-22,1610.794,1610.794,1610.794,1610.794
2013-10-21,1599.727,1599.727,1599.727,1599.727
2013-10-18,1598.139,1598.139,1598.139,1598.139
2013-10-17,1586.638,1586.638,1586.638,1586.638
2013-10-16,1570.34,1570.34,1570.34,1570.34
2013-10-15,1558.188,1558.188,1558.188,1558.188
2013-10-14,1562.775,1562.775,1562.775,1562.775
2013-10-11,1557.351,1557.351,1557.351,1557.351
2013-10-10,1545.942,1545.942,1545.942,1545.942
2013-10-09,1519.779,1519.779,1519.779,1519.779
2013-10-08,1523.13,1523.13,1523.13,1523.13
2013-10-07,1536.397,1536.397,1536.397,1536.397
2013-10-04,1547.5,1547.5,1547.5,1547.5
2013-10-03,1542.795,1542.795,1542.795,1542.795
2013-10-02,1551.016,1551.016,1551.016,1551.016
2013-10-01,1553.511,1553.511,1553.511,1553.511
2013-09-30,1543.672,1543.672,1543.672,1543.672
2013-09-27,1554.992,1554.992,1554.992,1554.992
2013-09-26,1556.737,1556.737,1556.737,1556.737
2013-09-25,1553.746,1553.746,1553.746,1553.746
2013-09-24,1555.566,1555.566,1555.566,1555.566
2013-09-23,1557.867,1557.867,1557.867,1557.867
2013-09-20,1563.258,1563.258,1563.258,1563.258
2013-09-19,1573.128,1573.128,1573.128,1573.128
2013-09-18,1561.533,1561.533,1561.533,1561.533
2013-09-17,1547.238,1547.238,1547.238,1547.238
2013-09-16,1546.518,1546.518,1546.518,1546.518
2013-09-13,1533.722,1533.722,1533.722,1533.722
2013-09-12,1532.928,1532.928,1532.928,1532.928
2013-09-11,1535.733,1535.733,1535.733,1535.733
2013-09-10,1529.139,1529.139,1529.139,1529.139
2013-09-09,1515.913,1515.913,1515.913,1515.913
2013-09-06,1502.4,1502.4,1502.4,1502.4
2013-09-05,1497.581,1497.581,1497.581,1497.581
2013-09-04,1496.294,1496.294,1496.294,1496.294
2013-09-03,1486.063,1486.063,1486.063,1486.063
2013-09-02,1481.179,1481.179,1481.179,1481.179
2013-08-30,1472.738,1472.738,1472.738,1472.738
2013-08-29,1481.113,1481.113,1481.113,1481.113
2013-08-28,1480.031,1480.031,1480.031,1480.031
2013-08-27,1484.4,1484.4,1484.4,1484.4
2013-08-26,1504.407,1504.407,1504.407,1504.407
2013-08-23,1508.49,1508.49,1508.49,1508.49
2013-08-22,1497.798,1497.798,1497.798,1497.798
2013-08-21,1489.65,1489.65,1489.65,1489.65
2013-08-20,1500.588,1500.588,1500.588,1500.588
2013-08-19,1501.387,1501.387,1501.387,1501.387
2013-08-16,1508.802,1508.802,1508.802,1508.802
2013-08-15,1508.135,1508.135,1508.135,1508.135
2013-08-14,1527.041,1527.041,1527.041,1527.041
2013-08-13,1527.194,1527.194,1527.194,1527.194
2013-08-12,1524.06,1524.06,1524.06,1524.06
2013-08-09,1526.905,1526.905,1526.905,1526.905
2013-08-08,1527.822,1527.822,1527.822,1527.822
2013-08-07,1519.33,1519.33,1519.33,1519.33
2013-08-06,1528.059,1528.059,1528.059,1528.059
2013-08-05,1530.462,1530.462,1530.462,1530.462
2013-08-02,1533.853,1533.853,1533.853,1533.853
2013-08-01,1524.915,1524.915,1524.915,1524.915
2013-07-31,1507.913,1507.913,1507.913,1507.913
2013-07-30,1510.324,1510.324,1510.324,1510.324
2013-07-29,1508.857,1508.857,1508.857,1508.857
2013-07-26,1516.206,1516.206,1516.206,1516.206
2013-07-25,1517.722,1517.722,1517.722,1517.722
2013-07-24,1518.38,1518.38,1518.38,1518.38
2013-07-23,1519.765,1519.765,1519.765,1519.765
2013-07-22,1520.616,1520.616,1520.616,1520.616
2013-07-19,1513.517,1513.517,1513.517,1513.517
2013-07-18,1511.126,1511.126,1511.126,1511.126
2013-07-17,1503.378,1503.378,1503.378,1503.378
2013-07-16,1500.526,1500.526,1500.526,1500.526
2013-07-15,1500.938,1500.938,1500.938,1500.938
2013-07-12,1498.306,1498.306,1498.306,1498.306
2013-07-11,1496.672,1496.672,1496.672,1496.672
2013-07-10,1473.314,1473.314,1473.314,1473.314
2013-07-09,1468.468,1468.468,1468.468,1468.468
2013-07-08,1457.517,1457.517,1457.517,1457.517
2013-07-05,1449.052,1449.052,1449.052,1449.052
2013-07-04,1448.222,1448.222,1448.222,1448.222
2013-07-03,1440.585,1440.585,1440.585,1440.585
2013-07-02,1444.856,1444.856,1444.856,1444.856
2013-07-01,1444.335,1444.335,1444.335,1444.335
2013-06-28,1433.548,1433.548,1433.548,1433.548
2013-06-27,1436.029,1436.029,1436.029,1436.029
2013-06-26,1425.513,1425.513,1425.513,1425.513
2013-06-25,1412.534,1412.534,1412.534,1412.534
2013-06-24,1400.976,1400.976,1400.976,1400.976
2013-06-21,1421.185,1421.185,1421.185,1421.185
2013-06-20,1423.867,1423.867,1423.867,1423.867
2013-06-19,1474.879,1474.879,1474.879,1474.879
2013-06-18,1483.039,1483.039,1483.039,1483.039
2013-06-17,1476.973,1476.973,1476.973,1476.973
2013-06-14,1463.828,1463.828,1463.828,1463.828
2013-06-13,1464.201,1464.201,1464.201,1464.201
2013-06-12,1457.63,1457.63,1457.63,1457.63
2013-06-11,1463.48,1463.48,1463.48,1463.48
2013-06-10,1473.185,1473.185,1473.185,1473.185
2013-06-07,1470.216,1470.216,1470.216,1470.216
2013-06-06,1454.909,1454.909,1454.909,1454.909
2013-06-05,1450.946,1450.946,1450.946,1450.946
2013-06-04,1473.481,1473.481,1473.481,1473.481
2013-06-03,1472.736,1472.736,1472.736,1472.736
2013-05-31,1471.933,1471.933,1471.933,1471.933
2013-05-30,1491.787,1491.787,1491.787,1491.787
2013-05-29,1489.44,1489.44,1489.44,1489.44
2013-05-28,1497.127,1497.127,1497.127,1497.127
2013-05-27,1489.583,1489.583,1489.583,1489.583
2013-05-24,1492.745,1492.745,1492.745,1492.745
2013-05-23,1493.443,1493.443,1493.443,1493.443
2013-05-22,1512.895,1512.895,1512.895,1512.895
2013-05-21,1520.635,1520.635,1520.635,1520.635
2013-05-20,1518.406,1518.406,1518.406,1518.406
2013-05-17,1512.983,1512.983,1512.983,1512.983
2013-05-16,1508.015,1508.015,1508.015,1508.015
2013-05-15,1510.866,1510.866,1510.866,1510.866
2013-05-14,1505.972,1505.972,1505.972,1505.972
2013-05-13,1497.398,1497.398,1497.398,1497.398
2013-05-10,1495.839,1495.839,1495.839,1495.839
2013-05-09,1495.741,1495.741,1495.741,1495.741
2013-05-08,1503.663,1503.663,1503.663,1503.663
2013-05-07,1492.065,1492.065,1492.065,1492.065
2013-05-06,1481.85,1481.85,1481.85,1481.85
2013-05-03,1482.458,1482.458,1482.458,1482.458
2013-05-02,1469.723,1469.723,1469.723,1469.723
2013-05-01,1466.533,1466.533,1466.533,1466.533
2013-04-30,1476.139,1476.139,1476.139,1476.139
2013-04-29,1468.438,1468.438,1468.438,1468.438
2013-04-26,1457.799,1457.799,1457.799,1457.799
2013-04-25,1459.258,1459.258,1459.258,1459.258
2013-04-24,1450.793,1450.793,1450.793,1450.793
2013-04-23,1443.856,1443.856,1443.856,1443.856
2013-04-22,1427.075,1427.075,1427.075,1427.075
2013-04-19,1422.253,1422.253,1422.253,1422.253
2013-04-18,1413.722,1413.722,1413.722,1413.722
2013-04-17,1420.703,1420.703,1420.703,1420.703
2013-04-16,1438.808,1438.808,1438.808,1438.808
2013-04-15,1431.095,1431.095,1431.095,1431.095
2013-04-12,1456.537,1456.537,1456.537,1456.537
2013-04-11,1462.815,1462.815,1462.815,1462.815
2013-04-10,1452.413,1452.413,1452.413,1452.413
2013-04-09,1433.01,1433.01,1433.01,1433.01
2013-04-08,1426.451,1426.451,1426.451,1426.451
2013-04-05,1419.105,1419.105,1419.105,1419.105
2013-04-04,1422.219,1422.219,1422.219,1422.219
2013-04-03,1425.587,1425.587,1425.587,1425.587
2013-04-02,1435.412,1435.412,1435.412,1435.412
2013-04-01,1428.036,1428.036,1428.036,1428.036
2013-03-29,1434.515,1434.515,1434.515,1434.515
2013-03-28,1434.619,1434.619,1434.619,1434.619
2013-03-27,1428.946,1428.946,1428.946,1428.946
2013-03-26,1432.636,1432.636,1432.636,1432.636
2013-03-25,1426.714,1426.714,1426.714,1426.714
2013-03-22,1432.331,1432.331,1432.331,1432.331
2013-03-21,1426.663,1426.663,1426.663,1426.663
2013-03-20,1434.352,1434.352,1434.352,1434.352
2013-03-19,1426.753,1426.753,1426.753,1426.753
2013-03-18,1430.967,1430.967,1430.967,1430.967
2013-03-15,1444.476,1444.476,1444.476,1444.476
2013-03-14,1440.207,1440.207,1440.207,1440.207
2013-03-13,1429.838,1429.838,1429.838,1429.838
2013-03-12,1433.278,1433.278,1433.278,1433.278
2013-03-11,1434.828,1434.828,1434.828,1434.828
2013-03-08,1428.716,1428.716,1428.716,1428.716
2013-03-07,1424.883,1424.883,1424.883,1424.883
2013-03-06,1422.258,1422.258,1422.258,1422.258
2013-03-05,1420.254,1420.254,1420.254,1420.254
2013-03-04,1404.942,1404.942,1404.942,1404.942
2013-03-01,1401.749,1401.749,1401.749,1401.749
2013-02-28,1405.18,1405.18,1405.18,1405.18
2013-02-27,1399.427,1399.427,1399.427,1399.427
2013-02-26,1386.059,1386.059,1386.059,1386.059
2013-02-25,1391.218,1391.218,1391.218,1391.218
2013-02-22,1402.052,1402.052,1402.052,1402.052
2013-02-21,1392.105,1392.105,1392.105,1392.105
2013-02-20,1410.013,1410.013,1410.013,1410.013
2013-02-19,1419.815,1419.815,1419.815,1419.815
2013-02-18,1408.46,1408.46,1408.46,1408.46
2013-02-15,1406.915,1406.915,1406.915,1406.915
2013-02-14,1411.59,1411.59,1411.59,1411.59
2013-02-13,1413.805,1413.805,1413.805,1413.805
2013-02-12,1413.833,1413.833,1413.833,1413.833
2013-02-11,1405.7,1405.7,1405.7,1405.7
2013-02-08,1410.442,1410.442,1410.442,1410.442
2013-02-07,1401.92,1401.92,1401.92,1401.92
2013-02-06,1408.347,1408.347,1408.347,1408.347
2013-02-05,1405.149,1405.149,1405.149,1405.149
2013-02-04,1399.68,1399.68,1399.68,1399.68
2013-02-01,1416.788,1416.788,1416.788,1416.788
2013-01-31,1405.466,1405.466,1405.466,1405.466
2013-01-30,1409.466,1409.466,1409.466,1409.466
2013-01-29,1410.675,1410.675,1410.675,1410.675
2013-01-28,1403.04,1403.04,1403.04,1403.04
2013-01-25,1405.466,1405.466,1405.466,1405.466
2013-01-24,1396.136,1396.136,1396.136,1396.136
2013-01-23,1393.04,1393.04,1393.04,1393.04
2013-01-22,1393.619,1393.619,1393.619,1393.619
2013-01-21,1389.576,1389.576,1389.576,1389.576
2013-01-18,1388.113,1388.113,1388.113,1388.113
2013-01-17,1386.161,1386.161,1386.161,1386.161
2013-01-16,1378.915,1378.915,1378.915,1378.915
2013-01-15,1382.741,1382.741,1382.741,1382.741
2013-01-14,1380.205,1380.205,1380.205,1380.205
2013-01-11,1381.941,1381.941,1381.941,1381.941
2013-01-10,1378.485,1378.485,1378.485,1378.485
2013-01-09,1367.154,1367.154,1367.154,1367.154
2013-01-08,1362.247,1362.247,1362.247,1362.247
2013-01-07,1366.907,1366.907,1366.907,1366.907
2013-01-04,1370.111,1370.111,1370.111,1370.111
2013-01-03,1364.387,1364.387,1364.387,1364.387
2013-01-02,1367.384,1367.384,1367.384,1367.384
2013-01-01,1338.552,1338.552,1338.552,1338.552
2012-12-31,1338.5,1338.5,1338.5,1338.5
2012-12-28,1326.835,1326.835,1326.835,1326.835
2012-12-27,1336.299,1336.299,1336.299,1336.299
2012-12-26,1335.981,1335.981,1335.981,1335.981
2012-12-25,1339.04,1339.04,1339.04,1339.04
2012-12-24,1338.336,1338.336,1338.336,1338.336
2012-12-21,1341.064,1341.064,1341.064,1341.064
2012-12-20,1351.852,1351.852,1351.852,1351.852
2012-12-19,1348.902,1348.902,1348.902,1348.902
2012-12-18,1347.923,1347.923,1347.923,1347.923
2012-12-17,1335.205,1335.205,1335.205,1335.205
2012-12-14,1325.492,1325.492,1325.492,1325.492
2012-12-13,1327.621,1327.621,1327.621,1327.621
2012-12-12,1332.27,1332.27,1332.27,1332.27
2012-12-11,1329.939,1329.939,1329.939,1329.939
2012-12-10,1321.959,1321.959,1321.959,1321.959
2012-12-07,1320.74,1320.74,1320.74,1320.74
2012-12-06,1319.126,1319.126,1319.126,1319.126
2012-12-05,1315.398,1315.398,1315.398,1315.398
2012-12-04,1314.017,1314.017,1314.017,1314.017
2012-12-03,1314.301,1314.301,1314.301,1314.301
2012-11-30,1315.493,1315.493,1315.493,1315.493
2012-11-29,1314.671,1314.671,1314.671,1314.671
2012-11-28,1303.848,1303.848,1303.848,1303.848
2012-11-27,1299.362,1299.362,1299.362,1299.362
2012-11-26,1302.634,1302.634,1302.634,1302.634
2012-11-23,1304.854,1304.854,1304.854,1304.854
2012-11-22,1290.502,1290.502,1290.502,1290.502
2012-11-21,1284.324,1284.324,1284.324,1284.324
2012-11-20,1281.29,1281.29,1281.29,1281.29
2012-11-19,1280.86,1280.86,1280.86,1280.86
2012-11-16,1253.305,1253.305,1253.305,1253.305
2012-11-15,1253.86,1253.86,1253.86,1253.86
2012-11-14,1257.115,1257.115,1257.115,1257.115
2012-11-13,1271.854,1271.854,1271.854,1271.854
2012-11-12,1274.319,1274.319,1274.319,1274.319
2012-11-09,1276.025,1276.025,1276.025,1276.025
2012-11-08,1276.725,1276.725,1276.725,1276.725
2012-11-07,1289.111,1289.111,1289.111,1289.111
2012-11-06,1311.419,1311.419,1311.419,1311.419
2012-11-05,1303.371,1303.371,1303.371,1303.371
2012-11-02,1305.773,1305.773,1305.773,1305.773
2012-11-01,1313.188,1313.188,1313.188,1313.188
2012-10-31,1301.522,1301.522,1301.522,1301.522
2012-10-30,1302.183,1302.183,1302.183,1302.183
2012-10-29,1296.962,1296.962,1296.962,1296.962
2012-10-26,1300.227,1300.227,1300.227,1300.227
2012-10-25,1302.766,1302.766,1302.766,1302.766
2012-10-24,1298.764,1298.764,1298.764,1298.764
2012-10-23,1299.994,1299.994,1299.994,1299.994
2012-10-22,1320.864,1320.864,1320.864,1320.864
2012-10-19,1322.284,1322.284,1322.284,1322.284
2012-10-18,1339.546,1339.546,1339.546,1339.546
2012-10-17,1339.648,1339.648,1339.648,1339.648
2012-10-16,1329.431,1329.431,1329.431,1329.431
2012-10-15,1312.779,1312.779,1312.779,1312.779
2012-10-12,1306.02,1306.02,1306.02,1306.02
2012-10-11,1308.834,1308.834,1308.834,1308.834
2012-10-10,1305.145,1305.145,1305.145,1305.145
2012-10-09,1313.46,1313.46,1313.46,1313.46
2012-10-08,1326.366,1326.366,1326.366,1326.366
2012-10-05,1334.63,1334.63,1334.63,1334.63
2012-10-04,1329.005,1329.005,1329.005,1329.005
2012-10-03,1318.914,1318.914,1318.914,1318.914
2012-10-02,1319.515,1319.515,1319.515,1319.515
2012-10-01,1318.824,1318.824,1318.824,1318.824
2012-09-28,1311.504,1311.504,1311.504,1311.504
2012-09-27,1320.173,1320.173,1320.173,1320.173
2012-09-26,1309.401,1309.401,1309.401,1309.401
2012-09-25,1327.245,1327.245,1327.245,1327.245
2012-09-24,1331.805,1331.805,1331.805,1331.805
2012-09-21,1338.047,1338.047,1338.047,1338.047
2012-09-20,1334.482,1334.482,1334.482,1334.482
2012-09-19,1341.496,1341.496,1341.496,1341.496
2012-09-18,1337.163,1337.163,1337.163,1337.163
2012-09-17,1342.31,1342.31,1342.31,1342.31
2012-09-14,1347.614,1347.614,1347.614,1347.614
2012-09-13,1329.483,1329.483,1329.483,1329.483
2012-09-12,1316.702,1316.702,1316.702,1316.702
2012-09-11,1311.712,1311.712,1311.712,1311.712
2012-09-10,1306.306,1306.306,1306.306,1306.306
2012-09-07,1312.078,1312.078,1312.078,1312.078
2012-09-06,1297.596,1297.596,1297.596,1297.596
2012-09-05,1273.215,1273.215,1273.215,1273.215
2012-09-04,1274.653,1274.653,1274.653,1274.653
2012-09-03,1280.76,1280.76,1280.76,1280.76
2012-08-31,1279.208,1279.208,1279.208,1279.208
2012-08-30,1272.02,1272.02,1272.02,1272.02
2012-08-29,1283.227,1283.227,1283.227,1283.227
2012-08-28,1284.252,1284.252,1284.252,1284.252
2012-08-27,1286.548,1286.548,1286.548,1286.548
2012-08-24,1285.84,1285.84,1285.84,1285.84
2012-08-23,1285.283,1285.283,1285.283,1285.283
2012-08-22,1287.843,1287.843,1287.843,1287.843
2012-08-21,1293.428,1293.428,1293.428,1293.428
2012-08-20,1289.752,1289.752,1289.752,1289.752
2012-08-17,1290.232,1290.232,1290.232,1290.232
2012-08-16,1287.618,1287.618,1287.618,1287.618
2012-08-15,1276.822,1276.822,1276.822,1276.822
2012-08-14,1277.508,1277.508,1277.508,1277.508
2012-08-13,1276.256,1276.256,1276.256,1276.256
2012-08-10,1278.359,1278.359,1278.359,1278.359
2012-08-09,1277.793,1277.793,1277.793,1277.793
2012-08-08,1276.092,1276.092,1276.092,1276.092
2012-08-07,1276.403,1276.403,1276.403,1276.403
2012-08-06,1267.849,1267.849,1267.849,1267.849
2012-08-03,1259.65,1259.65,1259.65,1259.65
2012-08-02,1234.966,1234.966,1234.966,1234.966
2012-08-01,1248.103,1248.103,1248.103,1248.103
2012-07-31,1250.569,1250.569,1250.569,1250.569
2012-07-30,1253.897,1253.897,1253.897,1253.897
2012-07-27,1250.016,1250.016,1250.016,1250.016
2012-07-26,1227.823,1227.823,1227.823,1227.823
2012-07-25,1201.744,1201.744,1201.744,1201.744
2012-07-24,1202.882,1202.882,1202.882,1202.882
2012-07-23,1212.045,1212.045,1212.045,1212.045
2012-07-20,1231.352,1231.352,1231.352,1231.352
2012-07-19,1247.821,1247.821,1247.821,1247.821
2012-07-18,1239.07,1239.07,1239.07,1239.07
2012-07-17,1229.118,1229.118,1229.118,1229.118
2012-07-16,1225.352,1225.352,1225.352,1225.352
2012-07-13,1225.547,1225.547,1225.547,1225.547
2012-07-12,1207.472,1207.472,1207.472,1207.472
2012-07-11,1218.814,1218.814,1218.814,1218.814
2012-07-10,1218.79,1218.79,1218.79,1218.79
2012-07-09,1224.139,1224.139,1224.139,1224.139
2012-07-06,1229.371,1229.371,1229.371,1229.371
2012-07-05,1242.403,1242.403,1242.403,1242.403
2012-07-04,1250.183,1250.183,1250.183,1250.183
2012-07-03,1251.416,1251.416,1251.416,1251.416
2012-07-02,1240.496,1240.496,1240.496,1240.496
2012-06-29,1235.716,1235.716,1235.716,1235.716
2012-06-28,1199.935,1199.935,1199.935,1199.935
2012-06-27,1201.707,1201.707,1201.707,1201.707
2012-06-26,1190.43,1190.43,1190.43,1190.43
2012-06-25,1188.274,1188.274,1188.274,1188.274
2012-06-22,1205.67,1205.67,1205.67,1205.67
2012-06-21,1206.861,1206.861,1206.861,1206.861
2012-06-20,1229.503,1229.503,1229.503,1229.503
2012-06-19,1226.936,1226.936,1226.936,1226.936
2012-06-18,1211.713,1211.713,1211.713,1211.713
2012-06-15,1208.529,1208.529,1208.529,1208.529
2012-06-14,1196.004,1196.004,1196.004,1196.004
2012-06-13,1190.174,1190.174,1190.174,1190.174
2012-06-12,1191.915,1191.915,1191.915,1191.915
2012-06-11,1184.098,1184.098,1184.098,1184.098
2012-06-08,1188.859,1188.859,1188.859,1188.859
2012-06-07,1190.738,1190.738,1190.738,1190.738
2012-06-06,1183.598,1183.598,1183.598,1183.598
2012-06-05,1158.302,1158.302,1158.302,1158.302
2012-06-04,1151.206,1151.206,1151.206,1151.206
2012-06-01,1152.971,1152.971,1152.971,1152.971
2012-05-31,1177.645,1177.645,1177.645,1177.645
2012-05-30,1181.366,1181.366,1181.366,1181.366
2012-05-29,1201.506,1201.506,1201.506,1201.506
2012-05-28,1190.116,1190.116,1190.116,1190.116
2012-05-25,1188.559,1188.559,1188.559,1188.559
2012-05-24,1191.464,1191.464,1191.464,1191.464
2012-05-23,1187.358,1187.358,1187.358,1187.358
2012-05-22,1199.88,1199.88,1199.88,1199.88
2012-05-21,1191.452,1191.452,1191.452,1191.452
2012-05-18,1178.43,1178.43,1178.43,1178.43
2012-05-17,1191.485,1191.485,1191.485,1191.485
2012-05-16,1204.635,1204.635,1204.635,1204.635
2012-05-15,1213.994,1213.994,1213.994,1213.994
2012-05-14,1224.337,1224.337,1224.337,1224.337
2012-05-11,1242.404,1242.404,1242.404,1242.404
2012-05-10,1245.043,1245.043,1245.043,1245.043
2012-05-09,1240.848,1240.848,1240.848,1240.848
2012-05-08,1250.582,1250.582,1250.582,1250.582
2012-05-07,1260.927,1260.927,1260.927,1260.927
2012-05-04,1264.985,1264.985,1264.985,1264.985
2012-05-03,1284.441,1284.441,1284.441,1284.441
2012-05-02,1291.502,1291.502,1291.502,1291.502
2012-05-01,1296.982,1296.982,1296.982,1296.982
2012-04-30,1293.991,1293.991,1293.991,1293.991
2012-04-27,1298.712,1298.712,1298.712,1298.712
2012-04-26,1293.43,1293.43,1293.43,1293.43
2012-04-25,1285.52,1285.52,1285.52,1285.52
2012-04-24,1271.804,1271.804,1271.804,1271.804
2012-04-23,1264.215,1264.215,1264.215,1264.215
2012-04-20,1281.713,1281.713,1281.713,1281.713
2012-04-19,1277.721,1277.721,1277.721,1277.721
2012-04-18,1283.872,1283.872,1283.872,1283.872
2012-04-17,1287.09,1287.09,1287.09,1287.09
2012-04-16,1266.942,1266.942,1266.942,1266.942
2012-04-13,1268.349,1268.349,1268.349,1268.349
2012-04-12,1284.254,1284.254,1284.254,1284.254
2012-04-11,1266.597,1266.597,1266.597,1266.597
2012-04-10,1259.339,1259.339,1259.339,1259.339
2012-04-09,1280.141,1280.141,1280.141,1280.141
2012-04-06,1289.028,1289.028,1289.028,1289.028
2012-04-05,1290.089,1290.089,1290.089,1290.089
2012-04-04,1291.811,1291.811,1291.811,1291.811
2012-04-03,1316.884,1316.884,1316.884,1316.884
2012-04-02,1324.257,1324.257,1324.257,1324.257
2012-03-30,1312.011,1312.011,1312.011,1312.011
